 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 166 787 9 0 ZTF_g 2139446093215 4194304 3.2866 113.814 14.4501 26.2185 6.2712e-05 0.039969 -0.071996 0.000122797 157 30. 0.130703 0.108305 19.1117 26.2185 2 2459893.9460995 787120132 1 335.194465663996 91.2648396155676 4.08552757065871 1.03352702339119 496.399381061929 128.103216567389 3.90109376520443 1.15539104255848 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 167 787 9 0 ZTF_r 2139488733215 4194304 3.0458 195.272 11.5873 26.2356 3.83109e-05 0.0410199 0.126835 5.11498e-05 304 30. 0.119364 0.098142 19.4153 26.2356 2 2459893.9887384 787120232 1 476.213199934098 66.779924064359 7.9325041769872 1.0923688070054 450.463512637136 97.5553963822708 4.64861429638495 1.09811683413775 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 168 788 12 1 ZTF_r 2139489674515 0 3.3827 258.46 11.6657 26.2598 4.18382e-05 0.0450964 0.154572 5.85056e-05 321 30. 0.135215 0.112845 19.352 26.2598 1 2459893.9896759 788120245 1 480.72579512009 69.8027067238998 7.66090300994542 1.12065451871706 474.242649191583 96.4764876655774 4.94873634262439 1.13283710545142 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 169 787 9 0 ZTF_r 2139554803215 4194304 3.7422 200.769 17.0249 26.2408 6.8408e-05 0.0486604 0.146022 9.57041e-05 229 30. 0.132772 0.11352 18.8397 26.2408 2 2459894.0548032 787120232 1 402.820328408438 128.537289619088 3.48607753603088 0.946250266220506 377.082856154637 168.090633927431 2.25843952168185 1.18602377572306 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 170 787 9 0 ZTF_r 2143382743215 4194304 3.0887 183.197 11.9388 26.154 4.83162e-05 0.0458783 0.127319 6.48115e-05 300 30. 0.128623 0.111172 19.288 26.154 1 2459897.8827431 787120232 1 359.966329495003 73.8162025413661 5.42456579933147 1.07595707329402 520.70067983702 106.942019773137 4.90179285921685 1.11028409296622 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 171 788 12 1 ZTF_r 2143430434515 0 2.3566 266.107 12.7247 26.2491 2.3461e-05 0.0341957 0.129915 3.2948e-05 326 30. 0.102773 0.088016 19.5901 26.2491 1 2459897.9304398 788120245 1 394.846164009634 55.2197116229962 7.95405500506762 1.40608858106056 498.633731479554 91.4604117498503 5.48862670466533 1.07075683028667 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 172 788 12 1 ZTF_g 2143473354515 0 3.199 138.585 10.2038 26.2931 3.64784e-05 0.0383721 -0.045814 6.63599e-05 231 30. 0.110124 0.09988 19.5608 26.2931 1 2459897.9733565 788120145 1 265.757515219895 65.7987442825326 4.49285859493767 1.06240435415461 283.695443096847 93.8068108554411 3.04462059443235 1.12164653399954 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 173 787 9 0 ZTF_g 2143473843215 4194304 3.425 117.043 10.0878 26.231 6.10426e-05 0.0453286 -0.0473974 0.000117304 196 30. 0.137412 0.089602 19.4741 26.231 1 2459897.9738426 787120132 1 81.6103635874571 67.6395810988085 1.3421442790233 0.934180966371134 35.310321204761 93.9419250541787 0.378405469433904 1.15041619259857 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 174 787 9 0 ZTF_i 2143507193215 0 2.2495 415.057 8.51015 25.6809 4.5295e-06 0.0225372 0.184891 1.41446e-05 318 30. 0.102499 0.087826 19.4178 25.6809 2 2459898.0071991 787120332 1 85.1973712925653 43.2189371717204 2.19283984310691 1.38008642788565 -39.7095576041158 72.962207081267 -0.547913849628177 1.07651855134731 0.406091475756576 17.3470002746582 0.0659999996423721 4.44299983978271 0.331999987363815 2458174.769132 2458561.945544 0
 175 788 12 1 ZTF_i 2143527224515 0 2.6314 342.516 8.23158 25.7264 4.6397e-06 0.0236947 0.193554 1.51037e-05 328 30. 0.1111 0.091425 19.3747 25.7264 2 2459898.0272222 788120345 1 121.965395249381 45.9723448236846 2.95117370778437 1.11851543596497 201.546849983657 73.3042087072816 2.76797585285333 1.07527122881413 0.555405588655895 17.4110004043579 0.0599999986588955 4.40100002288818 0.29899999499321 2458223.733542 2458557.846713 0
 176 788 12 1 ZTF_g 2145426184515 8 6.6486 130.378 9.04523 26.2713 0.000144255 0.043339 -0.0353503 0.000312201 102 30. 0.150287 0.15537 18.9934 26.2713 1 2459899.9261806 788120145 1 323.204491126364 98.3496941333095 3.65560425722839 0.984795117669805 407.167323222405 111.047818140291 3.69128926110719 1.56064665532003 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 177 787 9 0 ZTF_r 2145472833215 4194312 5.7109 195.869 9.1031 26.2525 6.82443e-05 0.0446687 0.122206 9.93495e-05 196 30. 0.15783 0.142283 19.0957 26.2525 1 2459899.9728356 787120232 1 334.433052443173 89.7340623982066 4.14578393669856 0.935299642096365 328.780331901185 102.036784603604 3.24387609467258 1.41825363489531 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 178 788 12 1 ZTF_r 2145473774515 33554440 6.7583 253.713 9.13743 26.2903 0.000100851 0.0510143 0.140004 0.000156082 172 30. 0.181534 0.174682 19.0021 26.2903 1 2459899.9737731 788120245 1 256.551123815174 95.3416868261748 2.99326998710598 1.05258812378209 280.072357514283 108.070203587696 2.6090323844655 1.58546194223766 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 179 788 12 1 ZTF_i 2146427494515 0 4.3464 335.289 9.2561 25.7229 1.62782e-05 0.0404126 0.173389 4.53593e-05 282 30. 0.136897 0.128664 18.8049 25.7229 2 2459900.9275 788120345 1 60.3938392925128 77.5921769673636 0.865823767308816 1.03411914798369 70.6476716870611 94.9630048167377 0.748959955067101 1.2347987578689 0.555405588655895 17.4110004043579 0.0599999986588955 4.40100002288818 0.29899999499321 2458223.733542 2458557.846713 0
 180 787 9 0 ZTF_i 2146429863215 8 4.6496 410.053 9.24198 25.6828 2.28409e-05 0.0456914 0.18225 6.55808e-05 271 30. 0.151 0.126461 18.7153 25.6828 2 2459900.9298611 787120332 1 141.87498410154 76.7810633667237 2.0554480485001 1.00893926377656 157.569268095123 92.4158403385773 1.71648610887824 1.28147149529515 0.406091475756576 17.3470002746582 0.0659999996423721 4.44299983978271 0.331999987363815 2458174.769132 2458561.945544 0
 181 787 9 0 ZTF_g 2147518073215 4194304 1.9916 124.539 6.37182 26.2727 2.34729e-05 0.0325804 -0.0623393 3.20753e-05 305 30. 0.095417 0.085579 20.5204 26.2727 1 2459902.0180787 787120132 1 137.164792846853 29.7292305880728 5.13232067016899 1.69873316232167 88.6113338349349 53.7263384601457 1.66041719617154 1.07309221140507 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 182 788 12 1 ZTF_g 2147519024515 0 1.8732 146.881 6.56558 26.3523 1.93171e-05 0.0311283 -0.0636001 2.75494e-05 324 30. 0.090429 0.082845 20.5427 26.3523 1 2459902.0190278 788120145 1 214.20183279411 27.3666744613695 8.70674765264864 1.90414037358557 275.93576279717 48.7091116556391 5.70312610091274 1.06726250279945 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 183 788 12 1 ZTF_r 2147525894515 33554432 2.2461 266.837 7.48842 26.4692 6.79227e-05 0.0567774 0.118939 9.62056e-05 307 30. 0.09334 0.095472 20.4589 26.4692 1 2459902.0258912 788120245 1 358.478805859827 38.5424630571568 10.3461511892049 1.50346204134599 453.370199306778 65.5125800354013 6.9669622755978 1.07823532444348 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 184 787 9 0 ZTF_g 2149380273215 4194304 3.5019 273.115 7.32132 26.1227 3.66807e-05 0.0380293 -0.0470806 6.43248e-05 235 30. 0.127168 0.099782 17.4823 26.1227 1 2459903.8802778 787120132 1 112.894796051449 227.625574701953 0.551705951784643 0.969597496720817 301.204276292213 377.801254577129 0.802625456504131 1.10712092630421 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 185 788 12 1 ZTF_r 2149496154515 0 2.8813 262.646 7.55134 26.2971 1.76967e-05 0.0297301 0.130447 2.48591e-05 329 30. 0.10002 0.093269 20.1942 26.2971 1 2459903.9961574 788120245 1 433.427971961936 40.4313380932736 11.9248691456315 1.39358370527917 525.046050026552 65.7282208532442 8.04193782396999 1.08567539529513 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 186 787 9 0 ZTF_r 2149496643215 4194304 11.9615 199.373 7.18822 26.2347 2.01903e-05 0.0301643 0.127626 2.73454e-05 308 30. 0.098925 0.094349 20.1381 26.2347 1 2459903.9966435 787120232 1 495.70322580042 42.5701738782291 12.9530225660279 2.16859262862827 539.112196551343 67.7357458743207 8.01265478378156 1.1063167306542 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 187 788 12 1 ZTF_g 2149507434515 0 2.1497 144.652 6.00641 26.3377 2.02578e-05 0.032198 -0.0682554 2.87952e-05 328 30. 0.091794 0.079784 20.5579 26.3377 1 2459904.0074306 788120145 1 129.919672256335 28.4160425875701 5.08588015849362 1.5530836253687 179.657071053227 49.5914432841889 3.64714272837042 1.06931793172258 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 188 787 9 0 ZTF_r 2151370813215 4194304 1.9479 122.478 9.68762 25.7265 5.50491e-05 0.0498856 0.117685 7.48962e-05 309 30. 0.095383 0.078607 19.4398 25.7265 1 2459905.8708102 787120232 1 218.864728940914 43.8264891450772 5.5551257983601 1.24994965112737 156.594337364735 80.9393370423471 1.9477427786942 1.05252409918345 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 189 788 12 1 ZTF_g 2151414074515 33554432 2.4408 28.2724 8.53628 24.5982 0.000465699 0.0961659 -0.0584762 0.000885119 130 30. 0.11518 0.097564 18.2935 24.5982 1 2459905.9140741 788120145 1 -2.75286183609357 42.5165363938727 -0.0720246801985963 0.986565409393204 -43.4134256472267 69.648798952421 -0.627517175085889 1.08351520959728 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 190 788 12 1 ZTF_r 2151428114515 33554432 2.0127 44.1584 11.5999 24.4221 0.00109706 0.169764 0.133568 0.00159276 182 30. 0.112996 0.098332 17.9977 24.4221 1 2459905.9281134 788120245 1 27.3628290908074 49.7354685320498 0.611997411654998 1.00726709599612 -14.6608215402628 93.5920185858766 -0.157701086479962 1.06187802412848 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 191 787 9 0 ZTF_r 2154372843215 4194304 3.6684 191.687 8.15666 26.2017 4.45477e-05 0.0449057 0.126853 6.10567e-05 305 30. 0.137248 0.114125 19.5931 26.2017 2 2459908.8728472 787120232 1 163.446246084942 55.6314699221303 3.26820444498982 1.07215072775259 137.400495254497 73.5690607212672 1.88021831649366 1.13604638110419 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 192 787 9 0 ZTF_g 2154408653215 4194304 2.8049 293.184 6.7438 26.2153 3.22941e-05 0.0376296 -0.0637383 4.8099e-05 279 30. 0.114077 0.09249 17.5226 26.2153 2 2459908.9086574 787120132 1 81.4583414462974 155.370325979874 0.583206408379838 1.05995246347954 182.717077553054 276.600318424898 0.66503064288022 1.07715997651084 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 193 787 9 0 ZTF_r 2154489443215 37748744 4.6811 200.263 7.27674 26.2599 6.13664e-05 0.0509045 0.128601 8.17645e-05 296 30. 0.141191 0.123038 19.5573 26.2599 1 2459908.9894444 787120232 1 257.114738333254 63.554977717963 4.50020400975757 1.07073809802958 329.137020525637 75.8804923166489 4.36678475823545 1.26153019303444 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 194 787 9 0 ZTF_g 2155359393215 4194304 1.9436 277.205 7.39175 26.1245 3.37871e-05 0.0385134 -0.0538451 4.69284e-05 292 30. 0.099322 0.079579 19.2121 26.1245 2 2459909.8593981 787120132 1 50.9921475406512 23.8725859369072 2.37606675796712 1.92499582408599 44.5584048453522 42.6009275638803 1.05299369828002 1.07411665307169 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 195 787 9 0 ZTF_g 2155493883215 4194304 2.1025 124.775 5.70171 26.2699 3.04639e-05 0.03667 -0.0759925 4.08365e-05 303 30. 0.101699 0.082236 20.6021 26.2699 2 2459909.9938889 787120132 1 106.852173021886 29.1589931395677 4.07629528053554 1.64840295720559 47.8829220940653 50.8778762826778 0.947473044304733 1.08548389391154 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 196 787 9 0 ZTF_g 2156507743215 4194304 3.2708 124.771 5.94617 26.2918 4.53493e-05 0.0435399 -0.0554185 7.06254e-05 264 30. 0.129284 0.101136 20.1524 26.2918 1 2459911.0077431 787120132 1 69.1872085042865 41.3970683644416 1.85913541114877 0.92384823565306 108.646885907124 58.2631136413414 1.87732206706313 1.17552570403656 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 197 788 12 1 ZTF_g 2156516364515 0 2.6848 149.193 5.85477 26.3503 2.70357e-05 0.036651 -0.044097 3.93571e-05 318 30. 0.105877 0.096374 20.3588 26.3503 1 2459911.0163657 788120145 1 89.1260934220897 34.5693924762241 2.86792589114952 1.08895460596393 122.240688682989 53.2320117600293 2.31184174119043 1.11171120816169 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 198 787 9 0 ZTF_i 2159368563215 0 3.8025 402.082 8.15681 25.6613 2.32339e-05 0.0488729 0.189003 7.67684e-05 298 30. 0.145792 0.131338 19.0172 25.6613 2 2459913.8685648 787120332 1 67.0693029320978 64.6425757811512 1.1541438467467 0.953888816144861 177.538997920429 83.9004225734506 2.13031982204428 1.18762954615308 0.406091475756576 17.3470002746582 0.0659999996423721 4.44299983978271 0.331999987363815 2458174.769132 2458561.945544 0
 199 788 12 1 ZTF_i 2159388984515 0 2.9367 337.53 8.01104 25.7157 7.713e-06 0.0304947 0.182419 2.45294e-05 323 30. 0.119232 0.11539 19.3622 25.7157 2 2459913.8889815 788120345 1 122.15540221141 44.6544947896092 3.04300242800631 1.03920504270628 177.02343806206 66.9555204067056 2.66170287408575 1.08897232112175 0.555405588655895 17.4110004043579 0.0599999986588955 4.40100002288818 0.29899999499321 2458223.733542 2458557.846713 0
 200 787 9 0 ZTF_g 2160473033215 4194304 2.8212 310.181 85.7432 26.2718 3.15414e-05 0.0372478 -0.0901995 4.20425e-05 303 30. 0.142378 0.09117 19.3252 26.2718 2 2459914.9730324 787120132 1 49.4760352587913 28.8012366702378 1.91090261833939 1.51562975385691 6.63439206865908 45.7954391771788 0.145845857162977 1.11018272327162 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 201 787 9 0 ZTF_g 2160473983215 4194304 8.5497 311.748 86.4065 26.2764 4.53266e-05 0.0447655 -0.0980033 6.16496e-05 301 30. 0.143256 0.097515 19.3226 26.2764 1 2459914.9739815 787120132 1 47.340948529206 34.7629246600348 1.51487029338309 1.16478817888869 -10.9156063914867 52.9812908215559 -0.207415173510472 1.12400775589999 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 202 787 9 0 ZTF_r 2168333263215 4194304 2.0109 193.141 15.2611 26.2013 2.69236e-05 0.0346326 0.126792 3.64032e-05 306 30. 0.099341 0.086799 19.4158 26.2013 2 2459922.8332639 787120232 1 129.83121801801 72.863410208818 1.98209487684406 1.13314803186672 106.310383305753 130.947387398574 0.8173235982793 1.06490412142033 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 203 787 9 0 ZTF_r 2168413063215 4194304 1.7753 198.767 13.3576 26.2555 2.2822e-05 0.0316787 0.11754 3.0726e-05 305 30. 0.091323 0.081869 19.7242 26.2555 2 2459922.9130671 787120232 1 158.373170478915 53.2508402379611 3.308338562941 1.85510545405225 42.5410102001942 102.160843294202 0.41921664867381 1.04345118318523 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 204 788 12 1 ZTF_g 2168435324515 0 1.8721 142.942 14.9603 26.3242 3.57851e-05 0.0403674 -0.0552906 6.20104e-05 269 30. 0.094683 0.077738 19.6163 26.3242 1 2459922.9353241 788120145 1 91.3326497014223 73.2702396420967 1.3866065472435 1.01647121116197 262.658296386701 136.5575797498 1.93637962542518 1.05544384712585 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 205 787 9 0 ZTF_g 2168435813215 4194304 1.8883 299.208 15.6076 26.276 3.38299e-05 0.0362949 -0.0504112 5.67896e-05 239 30. 0.094066 0.080629 17.4833 26.276 2 2459922.9358102 787120132 1 27.6225485048871 46.5346944308073 0.660300581115743 1.19818045420525 -67.3732818198474 83.7961582861949 -0.809429049450754 1.07532439575298 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 206 788 12 1 ZTF_r 2168453174515 0 2.1221 262.647 12.3938 26.3085 2.1251e-05 0.0323542 0.129137 3.00521e-05 326 30. 0.091954 0.091255 19.775 26.3085 1 2459922.9531713 788120245 1 209.544681826621 59.3426484094453 3.92793705450347 1.51253195147729 345.762885707369 102.932382696164 3.3817503250026 1.078624593835 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 207 787 9 0 ZTF_r 2169364583215 4194304 2.0027 195.839 13.5142 26.2472 3.62373e-05 0.0405153 0.112913 4.90907e-05 307 30. 0.097723 0.078562 19.5985 26.2472 1 2459923.8645833 787120232 1 197.01461122473 61.9956560418987 3.53502082835655 1.33165527156906 160.334941403188 114.39950949355 1.41097463767969 1.05483192093837 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 208 787 9 0 ZTF_r 2169365533215 4194304 2.0661 194.476 13.4231 26.2421 2.77351e-05 0.0353004 0.126836 3.75578e-05 305 30. 0.095586 0.08454 19.5742 26.2421 2 2459923.8655324 787120232 1 137.763602238758 56.3772823835291 2.71822344509383 1.75916567437029 108.422901153686 103.248702509723 1.05718651157653 1.05271125295312 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
